Contig	Length	SNPs	pi_A	pi_B	pi_C	pi_A_B	pi_A_C	pi_B_C	Fst	Fst_A_B	Fst_A_C	Fst_B_C
Cluster_representative_11730	213	3	0	0	0.00373574795084871	0	0.00622851674109275	0.00622851674109275	0.700109343352805	NA	0.700109343352805	0.700109343352805
NODE_39990_length_2331_cov_2.96007_2_len_180_T	180	2	0	0	0.0035516498125794	0	0.00891752313749553	0.00891752313749553	0.800861194424841	NA	0.800861194424841	0.800861194424841
Cluster_representative_34761	327	6	0	0	0.00307165542137185	0	0.00296741136387512	0.00296741136387512	0.482435185972901	NA	0.482435185972901	0.482435185972901
Cluster_representative_20983	1254	13	0	0.00032321507618421	0	0.00016630543511488	0	0.00016630543511488	0.0282486078673854	0.0282486078673853	NA	0.0282486078673853
Cluster_representative_28081	384	6	0	0.000273317240414218	0.00201050015805881	0.000144311502938707	0.00663226901720221	0.00652720011593982	0.828333203850403	0.0530303030303033	0.848430442670212	0.825053824158401
Cluster_representative_23795	1293	9	0	0.000352933968961229	0.0012682966886554	0.000185842245110447	0.000734720172614911	0.00088201553290608	0.100604411005516	0.0504474137420167	0.136884533780077	0.0809511867240178
Cluster_representative_47867	381	4	0	0	0.00324443796650982	0	0.00410855136002909	0.00410855136002909	0.605160349451388	NA	0.605160349451388	0.605160349451388
Cluster_representative_23790	348	1	0	0	0.000804739547133056	0	0.00239246892390909	0.00239246892390909	0.831818181818182	NA	0.831818181818182	0.831818181818182
Cluster_representative_50045	276	7	7.13893582739195e-05	0.00059984690394658	0.00526817578670105	0.000346624912614715	0.00801063634725574	0.00793947821076786	0.635545990066139	0.0317541558725161	0.666720288282454	0.630452875184595
Cluster_representative_46627	243	5	0	0	0.00177501764803352	0	0.00127905683461239	0.00127905683461239	0.306122448979592	NA	0.306122448979592	0.306122448979592
NODE_157013_length_636_cov_4.00196_1_len_96_B	96	4	0	0	0.010499574829932	0	0.0115731292517007	0.0115731292517007	0.546381337252021	NA	0.546381337252021	0.546381337252021
Cluster_representative_51667	1077	13	9.85707230588307e-05	0.00141970419218944	0.00278184701332577	0.00583663467040368	0.00449686215333275	0.00544211613188812	0.727419660924116	0.869935759132988	0.679730260994341	0.613978174694197
Cluster_representative_42985	816	8	4.11824380217708e-05	0.000811014106301899	0.00241609712619176	0.00334136502101653	0.00331349540627881	0.00311500512781413	0.66547199118762	0.87247778393508	0.629201302111785	0.482005470283415
Cluster_representative_13425	900	5	0	0.000127567725022828	0.0023156937533125	6.56772250084831e-05	0.00324042665410526	0.00321566713461157	0.625368404810075	0.0288282962141663	0.642686905074866	0.6201003748122
Cluster_representative_5003	438	5	0	0.00053799522453102	0.00213095685961923	0.00028196688690644	0.00177259369772594	0.00197102297348121	0.337002438125783	0.0459957365321173	0.398915594037981	0.322952568270588
Cluster_representative_20212	1068	19	0	0.000539172511525358	0.0058824456414733	0.00028010083843774	0.00708408351806723	0.00704815834870884	0.554436202056479	0.037538561946854	0.584812514810792	0.544447085657841
Cluster_representative_29449	468	4	0	0	0.00263096926574182	0	0.00364793469562671	0.00364793469562671	0.639389204404354	NA	0.639389204404354	0.639389204404354
Cluster_representative_25800	3210	23	2.75487101845049e-05	0.00104465143564902	0.00196878184728386	0.00306338762323159	0.00247192944254289	0.00385045712077926	0.676000942205284	0.824997636978364	0.596199931294413	0.608691489294781
Cluster_representative_34163	1782	22	0	0.000392931712385661	0.00363025679283637	0.000206037249444953	0.00364340803445663	0.00367341699325305	0.465205083251409	0.0464546739868973	0.501804799448194	0.452391531833793
Cluster_representative_22069	1416	23	0	0.001499108460168	0.00454055116326766	0.0050549976698748	0.00358612924243018	0.00721140442270784	0.619009765961092	0.851720163087124	0.366928677647058	0.581242482780642
Cluster_representative_39089	1812	14	0	0.000544635455585354	0.00179235962543322	0.000285267542919969	0.00244499203446426	0.00252111773657668	0.554974830163962	0.0453953330783429	0.63346309514134	0.536516076359076
NODE_160487_length_631_cov_3.64881_2_len_75_B	75	3	0	0	0.0115192227711826	0	0.0331265720460028	0.0331265720460028	0.826133190672643	NA	0.826133190672643	0.826133190672643
Cluster_representative_14234	1383	13	0	0.0002371052276215	0.00286012794394139	0.000123061842235597	0.00404321249535434	0.00401666125209596	0.621500971428057	0.0366419707598227	0.646305017702175	0.614451782566092
Cluster_representative_5313	972	3	3.1918241794785e-05	0.000462478176127736	0.00128676238166958	0.00178068437029884	0.00168670574602995	0.0011478990577423	0.614074279549214	0.861177975679219	0.609095828786918	0.238068649852477
Cluster_representative_13512	1134	11	6.95211765941428e-05	0.000362312783104556	0.00248071838494538	0.000222372992033321	0.0032192894617877	0.00320267675333016	0.561649058869638	0.0290323574141754	0.603912665852148	0.556147656004663
Cluster_representative_6684	747	6	0.000256488137423644	0.000152454135714787	0.00232005816752837	0.000220203582054116	0.00300675357671473	0.00288093531016666	0.553200968329684	0.0714450025660086	0.571540161304601	0.570883751794462
Cluster_representative_40581	435	4	0	0	0.00314483730581696	0	0.00240621860364775	0.00240621860364775	0.346518786562144	NA	0.346518786562144	0.346518786562144
Cluster_representative_40858	1884	15	0	0.000127139415353152	0.00307850536787675	6.57878004427656e-05	0.00406866159740707	0.00406719994850928	0.609146325592064	0.0337158675508435	0.621680828673653	0.605915024609886
Cluster_representative_8558	468	3	0	0	0.00213957317446796	0	0.0021821623040886	0.0021821623040886	0.509758469739131	NA	0.509758469739131	0.509758469739131
Cluster_representative_30669	2166	17	0	0.00033439131384139	0.00126030776480297	0.000171493349319499	0.00265180524082459	0.00270614896549586	0.711598841910022	0.025060402726156	0.762367962510875	0.705356375613979
Cluster_representative_41524	3198	110	0	0.00105881406052725	0.00610411177171898	0.000548000762491363	0.0068806482437628	0.00712439841178133	0.50780577933325	0.0339301210881615	0.556429019805491	0.497296093070736
Cluster_representative_10088	1377	18	0	0.000299319572476234	0.00286405927344839	0.000157527969506562	0.00276543491372935	0.0028073928833038	0.447961178187923	0.049947849217449	0.482168381683942	0.436598478122184
NODE_923145_length_398_cov_0.904059_1_len_396_X	396	17	0.000234708802771006	0.000102209154905671	0.000144447907340288	0.000168619003546838	0.000190169046847917	0.000123104680267146	0.00109332557105279	0.000949031278407064	0.00310614057366898	-0.00181837810997321
Cluster_representative_21617	597	10	0	0.000337594890014884	0.00379729540479017	0.000174715074929999	0.00289066417267101	0.00297727892266248	0.315716663379496	0.033870173623699	0.343179425564088	0.305592387845987
Cluster_representative_53242	234	4	0	0	0.00605858905325927	0	0.00508680255515699	0.00508680255515699	0.404479632582054	NA	0.404479632582054	0.404479632582054
Cluster_representative_43588	177	0	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_4304	915	7	0	0	0.00240003866308791	0	0.00366401674577415	0.00366401674577415	0.672485303750868	NA	0.672485303750868	0.672485303750868
Cluster_representative_25061	963	20	0	0.000674535902316761	0.00734482215173684	0.000353950850235771	0.0119207720935863	0.0118052362847966	0.666969616604553	0.0471333776039183	0.691931776982442	0.660347414461269
Cluster_representative_2963	1251	15	0	0.000248240223242361	0.00217133486312952	0.00012768162438808	0.00330919218879821	0.00336556729494693	0.644307823043267	0.0278936987524129	0.671923729531395	0.64053978507507
Cluster_representative_7963	1233	21	6.41438365133299e-05	0.00125894879365604	0.00377566041799548	0.00599473958314045	0.00655132895839115	0.00327303009798241	0.677683718626746	0.889645529065981	0.706944630708043	0.230894757925537
Cluster_representative_10954	606	4	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_39538	240	4	0	0	0.0020496109982952	0	0.00714691673770958	0.00714691673770958	0.856608725586465	NA	0.856608725586465	0.856608725586465
Cluster_representative_894380	171	5	0	0.000648196707468951	0.00231024838457964	0.000330950197874282	0.019106674732809	0.0188438326906861	0.922718588165851	0.0207035505155047	0.939543420901686	0.921500972211697
Cluster_representative_30464	2382	30	0.000235709809014238	0.00138943708159771	0.00363062211932442	0.00569083855794192	0.00451612864027013	0.004039181093868	0.631074385708996	0.857213759091448	0.571941785065339	0.378579582809096
Cluster_representative_41852	954	6	0	0.000153071948523665	0.00104767773374678	7.8024075933448e-05	0.00107948928293473	0.0011442895747743	0.478343838770625	0.019072339579962	0.514734536827204	0.475329624274832
Cluster_representative_53025	534	19	0	0.000862674174191358	0.0122943313495231	0.000442200938896222	0.0157705832016641	0.0157183175065226	0.587956417253258	0.0245676814428751	0.610213167379067	0.581475386336524
Cluster_representative_43630	1851	21	7.11414229604295e-05	0.000756481673864662	0.00267705954253647	0.000835073278058406	0.00486504543192861	0.00530873451158036	0.681648708650638	0.504460794896129	0.717556495211654	0.676613964315669
Cluster_representative_24829	603	6	0	0.000699744749261137	0.00166117379382572	0.0003659700163515	0.00159921650471245	0.00183975776203154	0.379512979053102	0.0439862311164588	0.480628861404728	0.358361575689229
Cluster_representative_44873	1092	17	0	0.000669377872781001	0.00527235496017578	0.000346211594423977	0.00536179682248197	0.00543976466349639	0.467002710756439	0.0332821263616198	0.508340661280856	0.453861223737411
Cluster_representative_37668	1272	8	0	7.3120623118359e-05	0.00140439285424093	3.72726269660767e-05	0.00152544910452751	0.00156272173149359	0.527262772513204	0.0191109525911738	0.539678888639184	0.527262772513204
Cluster_representative_48546	837	17	0	0.000908204676001817	0.00631609993640289	0.000476213930141563	0.00783029246777995	0.00775545339519324	0.550222718431811	0.0464320565634889	0.596688121012571	0.534243567443635
Cluster_representative_28479	456	5	0	0.000726203559941781	0.00369352911738857	0.00196121694935781	0.00483488141783396	0.0047882253043767	0.618472963753789	0.814858942510268	0.61803312240869	0.538479040105896
Cluster_representative_48542	945	23	4.53370811987124e-05	0.000985699921723585	0.00786063789637636	0.000533734999022559	0.00986890567778197	0.00979913361498617	0.559856734816015	0.0341302286617332	0.599450271605396	0.548616328459339
Cluster_representative_30480	2043	26	0.000136330142455704	0.00190593783297267	0.00436004479781819	0.00819182398635173	0.00621744763778007	0.00624701385720311	0.690054982100644	0.87534717671968	0.638406690154345	0.498481772730032
NODE_290475_length_1122_cov_2.71357_1_len_72_R	72	3	0	0.00159192821007384	0.0201176557846238	0.000809379904889076	0.0252262600946811	0.025053340416424	0.57506327552583	0.0165754051603193	0.601255681398736	0.566732746335381
NODE_670439_length_372_cov_9.33061_1_len_75_B	75	0	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_39625	525	6	0	0.000322189721057988	0.00472645630162877	0.000168206361258753	0.00610546971110331	0.00606611243813948	0.590864461056995	0.0422784291660601	0.612932622281845	0.583864783733286
Cluster_representative_18368	1278	23	0	0.000582363300695996	0.00537304491597359	0.00030729803154648	0.00750403520141439	0.00741704239802042	0.608926890104179	0.0524454423524175	0.641989624798078	0.598532144142855
Cluster_representative_38045	6186	80	0.000202249536114378	0.00113196081047642	0.00329731337777088	0.0050544112672726	0.00666943576301789	0.00604380274397506	0.739328285777564	0.86801525676889	0.737641755747137	0.633568932021916
Cluster_representative_13776	780	9	0	0.000324168822445494	0.00341006483504996	0.000170734490593216	0.00356758254904816	0.00359045668644221	0.490469511399284	0.050663924672833	0.522076253574037	0.479977899246611
Cluster_representative_35077	738	11	0	0.000523347035298601	0.00230610887706885	0.000269639452253869	0.00279284429450645	0.00291495782824861	0.526644321510876	0.0295429119811007	0.587139733925557	0.514666063956838
Cluster_representative_19634	495	4	0	0.000141624905324769	0.0014754887394902	7.34400019262951e-05	0.00231608879316898	0.00238952879509527	0.661624993150481	0.035778175313059	0.68146973815469	0.661624993150481
Cluster_representative_902214	180	3	0	0	0.0078987558987559	0	0.00742741371508495	0.00742741371508495	0.468270100350431	NA	0.468270100350431	0.468270100350431
Cluster_representative_27312	1245	18	0.00016446898405111	0.00182538320282496	0.00509473404963094	0.00573527547679015	0.00748441953439252	0.00685574896546582	0.647101890013107	0.826525142957062	0.648656585222482	0.495305524800111
Cluster_representative_5654	1629	13	2.1539422528082e-05	0.000444889822645535	0.00207408156653758	0.000244782920402441	0.00254262664753868	0.00258751211004243	0.527339938344125	0.0472594157983451	0.587902338887568	0.513244521753791
Cluster_representative_13975	192	6	0.000778744243759967	0.000523215647036402	0.0121669798912021	0.0201650243464316	0.0151567331748234	0.0123570785878765	0.717506951067983	0.967717373695441	0.572938179169572	0.486521209362185
Cluster_representative_29052	525	2	0	0.00042861449916413	0	0.00165907522429262	0	0.00165907522429262	0.870827285921626	0.870827285921626	NA	0.870827285921626
Cluster_representative_32766	777	1	0	0.0001199969771548	0.000451478721052484	6.30321200223248e-05	0.000996263044455816	0.000961709291913457	0.717231846570182	0.0481283422459893	0.773413897280967	0.702885423374535
Cluster_representative_32761	405	2	0	0.000234959500401904	0.00229086628885119	0.000123456790123457	0.00179665729121429	0.00183467685633882	0.327305879028231	0.0484140233722871	0.362464310791601	0.311642870370779
Cluster_representative_38592	864	16	8.17721577767642e-05	0.000672837578197012	0.00635882427140944	0.000386921615007951	0.0080325219593826	0.00802518475218091	0.567431147355928	0.0248545096682301	0.599092510312836	0.561900313404278
Cluster_representative_37284	981	20	0	0.000520683891484042	0.00665065493929097	0.000269166047745193	0.00627012474432211	0.00628526517168943	0.440811919645264	0.0327831168793077	0.469655293117298	0.42951183165058
Cluster_representative_44646	1077	13	0	0.000364128640839872	0.00352073252888325	0.000187540926341033	0.0033152321002401	0.00342184836563978	0.438978544864943	0.0292021908388032	0.469006630240419	0.432344634447768
Cluster_representative_152	816	1	0	8.53066087780663e-05	0.00061284456964604	4.41791136517303e-05	0.000642984466513878	0.000640804198567429	0.474270995422656	0.0345368916797489	0.5234375	0.455253898160404
Cluster_representative_987648	123	0	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_8663	477	8	0.00023254584852809	0.00195184850801953	0.00453051977540575	0.00716092789929784	0.00493493923694698	0.00812271875048416	0.66788408598047	0.847478260690084	0.517413954332644	0.600972994230602
NODE_885687_length_389_cov_0.942748_1_len_327_H	327	6	0.000308653016554763	5.54308267490806e-05	8.11374830319895e-05	0.000182007299767541	0.00019512202798956	6.80695612519677e-05	-5.03984338657837e-05	-0.000190222504400595	0.00116223779816216	-0.00315256385703844
NODE_2223_length_5439_cov_100.871_2_len_90_N	90	1	0.0055761403728197	0.00153677061723814	0.00438441965159522	0.00539573332519277	0.00546807455757561	0.00335481912939313	0.1913895320681	0.34087634049226	0.0892077348675397	0.117509761263273
Cluster_representative_22565	255	3	0	0.000240701172982165	0.00191535833628913	0.000123839009287926	0.00161977834612106	0.00164131556512765	0.363042175462229	0.028169014084507	0.408759124087591	0.34319165824044
Cluster_representative_35629	702	2	0	6.66980273240424e-05	0.000709939762300469	3.41040856694632e-05	0.0006557918143284	0.00065849518697293	0.424026310223353	0.0221402214022141	0.458715596330275	0.410293495693813
Cluster_representative_33587	948	36	9.06040445224061e-05	0.00122428330447822	0.0134224063212663	0.000689108333445181	0.0124177225414428	0.0126431063641393	0.427676520782711	0.045950190134198	0.455898200306438	0.420763805828283
Cluster_representative_44359	327	5	0	0.000833050951710822	0.00305070565108552	0.000454274389161903	0.00278995351426986	0.00282890055828393	0.360501489919224	0.0830971637563264	0.453269447773595	0.31355724197808
Cluster_representative_45355	339	4	0.000109590480071956	0	0	0.00879476228208792	0.00879476228208792	0	0.993769559849551	0.993769559849551	0.993769559849551	NA
Cluster_representative_45608	954	12	0	0.000325836250027982	0.00348819990156561	0.000169733119500278	0.00606823820446003	0.00599483345780955	0.688212456616856	0.0401512356949073	0.712585450336981	0.68188973234736
Cluster_representative_27220	1287	11	0	0.00023358641742413	0.0017537899268351	0.000121142468163219	0.00133171182284485	0.00140205689077974	0.3038745454019	0.0359020211251952	0.341527987981439	0.291264014560073
Cluster_representative_49142	531	9	0	0.000513289180173143	0.00410127971781464	0.000269837050053588	0.00445985586018741	0.0044526412881517	0.497451432469586	0.0488904691345988	0.54020041831102	0.48181667920713
Cluster_representative_3302	912	20	1.56637564877357e-05	0.00224909697944203	0.00251695198348972	0.00695166516188759	0.00608007951318781	0.0111714185904861	0.802434389796339	0.837106600851096	0.791728403018072	0.786685597521578
Cluster_representative_14435	2763	56	0	0.000664849525301964	0.00584041265541857	0.000349434800032115	0.00732714603892502	0.00740793521146985	0.568745715210639	0.0486787159709624	0.601453784025067	0.56092608837559
Cluster_representative_520478	171	0	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_36156	2166	22	6.75574169341482e-05	0.000391290548339862	0.00308539994369732	0.000235993432216338	0.00424682327560748	0.00426967849045718	0.595058571449725	0.0278374254640713	0.628786370892669	0.592862729616802
Cluster_representative_2375	1572	32	4.38711941739054e-06	0.00101142077138538	0.00648789335389703	0.000527465413774328	0.00841473283612277	0.00839874920107404	0.567284240615147	0.0370857839435718	0.614231336885447	0.553545775344537
Cluster_representative_35197	1113	10	0	0.000307347654110206	0.0019993438924405	0.000160982215086689	0.00241375546068767	0.00249675590909062	0.545165244133476	0.0453987294661762	0.585843735000626	0.538062263485168
Cluster_representative_32341	405	6	0	0.00139163475564719	0.00206169696233048	0.0043016649186819	0.00145576344867223	0.0032698871372508	0.617457513674349	0.838244635280238	0.29188462445224	0.471949401764201
Cluster_representative_22760	375	5	0	0.000267747758088031	0.00175706636004613	0.000141154029566047	0.00422962497381102	0.00414951052459786	0.762353836511538	0.0515759312320917	0.79229052564642	0.756017715085758
Cluster_representative_48031	1377	18	0.000735281827528394	0.00044699883852438	0.00434856997273019	0.000639482537504684	0.00431044043409189	0.00432313089911142	0.403556722963297	0.0755958163719876	0.410286271438799	0.445359286687312
Cluster_representative_3239	411	10	0	0.000635540152376283	0.0104117494724432	0.000331907501072478	0.0143526044398434	0.014191211405775	0.617419467135687	0.0425944723715335	0.637287102975548	0.610770028402089
Cluster_representative_51275	777	14	0.000150417349775756	0.00130760604247473	0.00267587238693373	0.000763361293283421	0.00504594819482609	0.00502189544277368	0.618334635383255	0.0449978240453219	0.719944634032564	0.603388951960307
Cluster_representative_3235	738	20	0	0.00159907882944006	0.00838857072136361	0.000839034193517953	0.0167766499580776	0.0164042670876671	0.706417875776469	0.047071715435487	0.749992676060911	0.695577696418011
Cluster_representative_34574	234	4	0	0.000681674772362854	0.00367781240913954	0.000372809742761278	0.0106125773867709	0.0103552184030583	0.795718674671871	0.0857605177993529	0.826723882658133	0.78950288580032
Cluster_representative_17851	699	5	0	0.000161176098274836	0.00244459269331778	8.34771210554671e-05	0.00336690909814332	0.00334371199679273	0.616465834206029	0.0346091465723808	0.636967820921295	0.610347901659585
Cluster_representative_50456	1011	16	0	0.000332135317784722	0.00558242253708775	0.000172354337429151	0.00748903013420237	0.00742428245193032	0.607935274930755	0.0364753137667572	0.627293358615767	0.601674781827927
Cluster_representative_19967	1911	24	1.94264345207741e-05	0.000360666964521923	0.00210013945971862	0.000195652373654202	0.00368107945476584	0.00367762871826864	0.671681958594301	0.0286511940957157	0.712099953249417	0.665435717855846
Cluster_representative_22947	918	10	2.93984017959751e-05	0.00173830253627765	0.00317744576567999	0.00772074916403235	0.00444101886913335	0.00581425389029885	0.724903166851471	0.885522706377473	0.638951751616654	0.57726748825334
Cluster_representative_46095	228	1	0	0.000992842803526228	0	0.00381862616740857	0	0.00381862616740857	0.87	0.87	NA	0.87
Cluster_representative_34808	822	9	0	0.00182793270056999	0.00109679205341122	0.00515641896827313	0.000830304980353214	0.00593338918108953	0.754639513723229	0.822751728300488	0.339524584722687	0.753536750690256
Cluster_representative_623944	237	11	0	0.000294689637920917	0.00825670515615522	0.000148159077668038	0.0241263255330158	0.0239948919901789	0.822840165001772	0.0054958408245771	0.828885978827229	0.821808016523345
NODE_146267_length_651_cov_2.22137_1_len_132_B	132	3	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_8724	2085	18	6.75685866401219e-05	0.000377973107166804	0.00232165209545743	0.000233998132933768	0.00210156415037917	0.00214693118131597	0.382666408529065	0.0479802376606263	0.431561325009639	0.371282781181303
Cluster_representative_36711	2208	30	8.56402541631216e-05	0.000793358817560827	0.00368650460404357	0.00045902915527456	0.0051191792315319	0.00515251064246773	0.574538885669032	0.0425454879895485	0.631567416611248	0.565273734256779
Cluster_representative_47289	1836	15	0	0.000752772745859446	0.00324205254634887	0.000402140748759895	0.00305356249730425	0.00311425032016209	0.391955323285042	0.064043188633811	0.469136042047441	0.358621677527774
Cluster_representative_652578	153	3	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_28274	195	3	0	0	0.00517000948625594	0	0.00496337302147955	0.00496337302147955	0.479183867111927	NA	0.479183867111927	0.479183867111927
Cluster_representative_34719	1281	20	0	0.000696049524444457	0.003495964060551	0.000364449640162357	0.00603304161451155	0.00599068367193651	0.661611689386884	0.0450676201321301	0.710265212480716	0.650122271967636
Cluster_representative_49859	1173	20	0	0.000453949689104563	0.00655058875045273	0.000233181871143847	0.00843034845335272	0.00845028004789887	0.590708422780259	0.0266188214423269	0.611487663487528	0.585544005651094
Cluster_representative_15752	957	11	0	0.000332236476179692	0.00249562012437642	0.000171193702897916	0.0033648194342514	0.00334495078193714	0.589031909800866	0.0296474970875316	0.629159874230868	0.577294736917111
Cluster_representative_514526	102	2	0	0.00186989552495522	0	0.0009814949601888	0	0.0009814949601888	0.0474247954388223	0.0474247954388223	NA	0.0474247954388223
Cluster_representative_5121	696	7	0	0.000305893441456111	0.00457669803067523	0.000161760889584649	0.00544674962442008	0.00539997013031269	0.556469995280254	0.0544888747782295	0.57986888086833	0.547905696299786
Cluster_representative_46879	1074	5	0	5.88153447076364e-05	0.00224650535675924	2.98817155751817e-05	0.00207104216377165	0.00207300845640418	0.447686134794018	0.01586398947446	0.457638913379715	0.443967366764711
Cluster_representative_1289082	174	9	0.000458733937660752	0.00061042733742215	0.0226918404570603	0.000533250208577491	0.0185471654258941	0.0185747256324172	0.368983864282117	-0.00249494316656684	0.375899932331439	0.372742611233661
Cluster_representative_51508	357	2	0	0	0.00130878438331854	0	0.00102649755554396	0.00102649755554396	0.3625	NA	0.3625	0.3625
Cluster_representative_12072	1041	11	0	0.00034244419423012	0.00375308576669873	0.000182540336088019	0.00402049892282553	0.00406266874435845	0.504515528578117	0.0620040436843573	0.533256215367776	0.495955710563896
Cluster_representative_34485	642	5	0	0.000114536342729069	0.00232403134563434	5.94970358576736e-05	0.00393683423610618	0.00389573528614963	0.691010248024781	0.0374617737003057	0.704835001138761	0.687020869072758
Cluster_representative_2796	405	3	0.000107318647623659	6.42161773393953e-05	0.00249373207996291	8.55215380499178e-05	0.00474910213413438	0.00477107973609134	0.722532875350934	-0.00287500011360398	0.726153422886885	0.731931931680743
Cluster_representative_2798	222	3	0.000669557993586043	0.000570490364703768	0.0044470958127978	0.000617566978926544	0.00511460293732586	0.00512206604589572	0.47604380530142	-0.00397884003227111	0.499799508477676	0.510198996601955
Cluster_representative_14655	411	6	0	0.000514507324747463	0.00291569960680309	0.000266317447853553	0.00412885409906989	0.00409351520192389	0.59590840926998	0.0340337651658686	0.646911765729393	0.58101939746817
Cluster_representative_34158	192	0	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_1552	1038	15	0	0.000775836513360341	0.00510391243930935	0.000406697068927829	0.00376286133126496	0.00392734674637378	0.273827611138194	0.0461739552172442	0.321804341166942	0.251434959480135
Cluster_representative_40732	795	10	0	0.00023755875710462	0.00581464204875884	0.000122636250199748	0.00551370343048822	0.00549916149629846	0.456494978567156	0.0314496867048382	0.472709937878907	0.449716033077292
Cluster_representative_31616	744	9	0	0.000761687911044096	0.00110992850025925	0.00039931948513052	0.00336940410895014	0.00361243237564061	0.746433157762683	0.0462675383908034	0.835293057114915	0.740947896502639
Cluster_representative_1555	180	0	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_40736	495	6	0	0.000213846014884161	0.00379171291751766	0.000109704645834119	0.00585906762224328	0.00591549739214195	0.662952874099637	0.0253557027680015	0.676423523162384	0.661435153557608
Cluster_representative_40739	432	5	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_1008	3684	39	0	0.000479517143042778	0.00181871651505105	0.000250734255230743	0.0041462852011851	0.0041596290089722	0.731409597181622	0.043774169186628	0.780681208985428	0.723745356480517
Cluster_representative_7925	522	3	0	0.000292873726696545	0	0.0001501229596611	0	0.0001501229596611	0.0245538478667673	0.0245538478667674	NA	0.0245538478667674
Cluster_representative_11823	996	12	0	0.000280247946525887	0.00277878497152973	0.000145723683955946	0.00430586665982775	0.00430323038973251	0.650588742914554	0.0384269086601985	0.677325705710439	0.644565519271934
Cluster_representative_47081	879	7	0	0.000418904952336469	0.00248549001815622	0.000218556890463102	0.00485578183033387	0.00472787503572074	0.703700098504637	0.0416569538282516	0.744069018646033	0.692843513359704
Cluster_representative_8783	639	11	0	0.000228067870351889	0.00602224761101563	0.000118024439967778	0.00790924393992922	0.0079056586568747	0.607710782397837	0.0338108343739848	0.619290563247597	0.604693564910478
Cluster_representative_21821	318	0	0	0	0	0	0	0	NA	NA	NA	NA
Cluster_representative_38860	1071	8	0	0.000134558202373227	0.000795243341405613	6.92484686996212e-05	0.000571784381569978	0.000616910353587888	0.260855704035286	0.0284391489081208	0.304595082483652	0.24640465314676
Cluster_representative_31299	978	14	0	0.000116785760982982	0.0050962392070736	6.01405185783091e-05	0.00504347051357017	0.0050755216641264	0.487871400874425	0.0290592453828391	0.49476861286673	0.486454268838802
Cluster_representative_46509	570	15	0	0.000177871748842262	0.00767966760567424	9.12870264727481e-05	0.0091674984839801	0.00916953691624297	0.573616134307818	0.025755599042533	0.581147047960019	0.571541102550249
Cluster_representative_13564	174	3	0	0	0.00387494251041181	0	0.00220624811822399	0.00220624811822399	0.121825310942112	NA	0.121825310942112	0.121825310942112
Cluster_representative_20680	1005	7	0	0.00024933685802824	0.00220567802899726	0.000128909167218239	0.0039732179923243	0.0039522073640787	0.695193329774721	0.0328971034072387	0.72243178787845	0.689412186549352
Cluster_representative_40025	291	2	0	0	0.00172684254264797	0	0.00166797291051225	0.00166797291051225	0.482352941176471	NA	0.482352941176471	0.482352941176471
Cluster_representative_20330	168	1	0	0	0.00296528867957439	0	0.00259462759462759	0.00259462759462759	0.428571428571428	NA	0.428571428571428	0.428571428571428
Cluster_representative_10726	669	13	0.000150820728653704	0.00342672532070708	0.00229182518884026	0.0132185640895234	0.00757306494450684	0.0114039093853307	0.817696130384592	0.864677206044028	0.838728048987237	0.749272362822202
Cluster_representative_50126	630	5	0	0.000665908950077721	0.00396720799703924	0.000348995483623145	0.00384061412907567	0.00384833284480455	0.423594163355577	0.0459633701208743	0.483519059229984	0.398035833442538
Cluster_representative_16811	2127	26	0.000694102032087744	0.000502974123936213	0.00151781181586707	0.000622849902157041	0.00247626930420752	0.00263745147171995	0.526740255765915	0.0390331989470758	0.553377767879191	0.616905569359069
NODE_948_length_6720_cov_73.1938_1_len_99_P	99	1	0	0.00161090974739269	0.00463005865656222	0.00922611946233993	0.00657955703827264	0.00378632821022476	0.681453302198181	0.912698412698413	0.648148148148148	0.17585480478138
Cluster_representative_25072	1020	11	0	0.000438572135668405	0.0029376110111993	0.000225851912421056	0.00396800652307695	0.0040004995419548	0.587986861672697	0.0290714588885705	0.62983793069456	0.578029804595606
Cluster_representative_41460	4368	141	5.35405383361515e-05	0.000525884259098342	0.00591244294999533	0.00051666715608428	0.00516987192572453	0.00518024619095598	0.402595378073747	0.439266856223413	0.423004711330893	0.378569379546659
Cluster_representative_781030	135	3	0.00122655122655123	0.00100631763288618	0.00129194024776354	0.00112707805015497	0.0148589065255732	0.0149997912818426	0.886244284364442	0.00944355223208238	0.915253135552732	0.923390337989843
Cluster_representative_894511	87	4	0	0.00524299253881831	0	0.00756200846944948	0	0.00756200846944948	0.653333333333333	0.653333333333333	NA	0.653333333333333
Cluster_representative_5651	165	0	0	0	0	0	0	0	NA	NA	NA	NA
