Contig	Start	End	Name	SNPs	pi_C2	pi_C3	pi_C4	pi_C2_C3	pi_C2_C4	pi_C3_C4	Fst	Fst_C2_C3	Fst_C2_C4	Fst_C3_C4
NODE_36	11717	12421	fig|6666666.153583.peg.1842	9	0.00179435363508967	0	0	0.00098930427640831	0.00098930427640831	0	0.0931234818856178	0.0931234818856177	0.0931234818856177	NA
NODE_36	12448	12855	fig|6666666.153583.peg.1843	1	0	0.000723257577694268	0	0.000436191425722831	0	0.000436191425722831	0.170940170940171	0.170940170940171	NA	0.170940170940171
NODE_36	12852	14315	fig|6666666.153583.peg.1844	12	0.000435977247622748	0.000113029354141898	0.000121998699387779	0.000307622027932004	0.000300379027261643	0.000128365338890514	0.0887616456384159	0.107660453551789	0.0712135396115635	0.0845345964842673
NODE_36	14324	16708	fig|6666666.153583.peg.1845	5	0.000812746732366083	0.000859120037627273	0.00057165211137188	0.000848133748784445	0.000773387917238048	0.000855170027620696	0.0941468867023001	0.0143849526153781	0.104977713718375	0.163457498048703
NODE_36	16786	16902	fig|6666666.153583.peg.1846	1	0	0.00275903433798171	0.00141431602105759	0.00170940170940171	0.000768270431191779	0.00217036396811678	0.102126089076937	0.192982456140351	0.0795454545454545	0.0385597944983133
NODE_36	17031	17876	fig|6666666.153583.peg.1847	4	0.00140956559352239	0.00168539833759877	0.00116942963271276	0.00161115817187364	0.00129471287921622	0.0015623990988703	0.0456276320105798	0.0395220080962068	0.00402812560403365	0.0863960519512202
NODE_36	17869	18726	fig|6666666.153583.peg.1848	8	0.00234784261572609	0.00220518850740747	0.00121438965470156	0.00236294072922701	0.00186535583279329	0.00179931363200784	0.0431662645422556	0.0365752583597404	0.0451601223201026	0.0497548339326599
NODE_36	18723	19361	fig|6666666.153583.peg.1849	3	0.000771221373265008	0.000627269528030415	0.000681009131713357	0.00073034711256197	0.000825212714193659	0.00091412673572298	0.157990303465162	0.0425847674062241	0.120087172676814	0.284410679275747
NODE_36	19461	19628	fig|6666666.153583.peg.1850	3	0	0	0	0	0	0	NA	NA	NA	NA
NODE_36	19625	20755	fig|6666666.153583.peg.1851	2	0	0	0	0	0	0	NA	NA	NA	NA
NODE_360	3	1178	fig|6666666.153583.peg.1852	28	0.00414261198489485	0.00412188888622981	0.00482253881772735	0.0045965334087086	0.00458419500729513	0.00500243779613464	0.0772836267228024	0.101007200832402	0.0221673828932478	0.105993110911996
NODE_361	3	1034	fig|6666666.153583.peg.1853	23	0.00708023097797226	0.00541270171677497	0.00650869600615998	0.00707034062241545	0.00707040601747171	0.00610089056080634	0.0612602867787692	0.116525400831449	0.0390278188725948	0.0229788910228105
NODE_361	1047	1166	fig|6666666.153583.peg.1854	1	0	0	0	0	0	0	NA	NA	NA	NA
NODE_362	2	328	fig|6666666.153583.peg.1855	4	0.00557371815509205	0.00606436322059462	0.00616646569344097	0.00610647855516461	0.00608619475965326	0.00603804915888224	0.0233767699106424	0.0470709697454306	0.0355070522585549	-0.0128129626142168
NODE_362	339	950	fig|6666666.153583.peg.1856	9	0.00442782544476198	0.00642810251940768	0.00608480509927636	0.00575811041581958	0.00546200088378046	0.00620061798643093	0.0275531646639984	0.0573358983925912	0.0376575573929471	-0.00900488032536084
NODE_362	974	1159	fig|6666666.153583.peg.1857	1	0	0	0	0	0	0	NA	NA	NA	NA
NODE_363	2	142	fig|6666666.153583.peg.1858	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_363	276	440	fig|6666666.153583.peg.1859	1	0.00209210751583633	0.00197530864197531	0.00175458286569398	0.002	0.00190672153635117	0.00184062850729517	-0.0129884171474466	-0.0168540394529095	-0.00871844896963792	-0.0132113821138211
NODE_363	443	850	fig|6666666.153583.peg.1860	6	0.00113485268702305	0	0	0.000647030691760205	0.000647030691760205	0	0.123030250747642	0.123030250747642	0.123030250747642	NA
NODE_363	1032	1154	fig|6666666.153583.peg.1861	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_364	1	204	fig|6666666.153583.peg.1862	3	0.00213903743315508	0.00344980097302079	0	0.00759608468586797	0.00623885918003565	0.0022015823873409	0.651493202585246	0.632123742868905	0.828571428571429	0.216517857142857
NODE_364	346	903	fig|6666666.153583.peg.1863	4	0.00292634486182873	0.00312772408215	0.000162919517758227	0.00331248249329743	0.00380639236944222	0.00274509859965434	0.369727779029519	0.0861734429949904	0.59420048174912	0.400632895240526
NODE_364	995	1141	fig|6666666.153583.peg.1864	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_365	3	1136	fig|6666666.153583.peg.1865	7	0.00139351496629448	0.00186480508439437	0.000661396842612935	0.00168903186024802	0.00125496160186815	0.00152338558507424	0.122591378099661	0.0354474277914487	0.181284986788257	0.170859317641438
NODE_366	2	439	fig|6666666.153583.peg.1866	2	0.00171014796727004	0.00113889402862229	0.00071743588980128	0.00154181368076513	0.00126940781055155	0.00106776795389098	0.0805651997584437	0.0760744857061846	0.043812462436108	0.1307428212005
NODE_366	443	802	fig|6666666.153583.peg.1867	1	0	0.000695877132658742	0.000923980703392468	0.00040360873694207	0.000578703703703704	0.000814142133586578	0.0983029243901722	0.137931034482758	0.201680672268908	0.00517503687275389
NODE_366	927	1133	fig|6666666.153583.peg.1868	4	0.00546540393197356	0.00579736697843324	0.00629235585959237	0.0055124821673039	0.00629903992151808	0.00639640995916428	0.0358527962575135	-0.0215698272195324	0.0667022325576659	0.0549602890364783
NODE_367	2	118	fig|6666666.153583.peg.1869	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_367	131	1132	fig|6666666.153583.peg.1870	18	0.00290215995895859	0.00139106658598901	0.00480491611245531	0.00262957210231121	0.00449606622223026	0.00388435430299253	0.173646798395659	0.183664418029428	0.14290896858823	0.202443673370514
NODE_368	3	353	fig|6666666.153583.peg.1871	7	0.00112460638776428	0.00202760202760203	0.00279699724144169	0.00182225182225182	0.00244200244200244	0.00247668997668998	0.117452178187034	0.135078813785733	0.197051656920078	0.025998547567175
NODE_368	375	890	fig|6666666.153583.peg.1872	1	0.000593260560037969	0.000709936966202698	0	0.000642909316126253	0.000355956336022781	0.00045357083951839	0.10275076830067	-0.0135158206237196	0.166666666666667	0.217391304347826
NODE_368	1031	1120	fig|6666666.153583.peg.1873	1	0	0	0	0	0	0	NA	NA	NA	NA
NODE_369	1	1113	fig|6666666.153583.peg.1874	18	0.00680658735318471	0.00670817167606048	0.00643560593508525	0.00677986591462704	0.00674338325233763	0.00684507694794451	0.0205201521333072	0.00331664376369645	0.0181343108684004	0.0399101638227282
NODE_37	2	1318	fig|6666666.153583.peg.1875	27	0.0059598001712128	0.00557665256843571	0.00669459105428871	0.00594721175580587	0.00663551662809809	0.00667162733971854	0.053147035630479	0.030095680687153	0.0464652615052988	0.0803410474031276
NODE_37	1311	2849	fig|6666666.153583.peg.1876	54	0.00980237719244479	0.00622173415654591	0.0114704320128789	0.00836079830846032	0.0110268969864482	0.0102597503905883	0.0726167895361183	0.0417116429674037	0.0354127171285139	0.137787689959077
NODE_37	2921	3838	fig|6666666.153583.peg.1877	5	0.000498546736263791	0.000865163785194542	0.000523455569591671	0.000697028677278748	0.000508746171576521	0.000704192170695439	0.0119378650350032	0.0217687120260528	-0.00443242913105801	0.0140338017285426
NODE_37	3842	4600	fig|6666666.153583.peg.1878	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_37	4590	5174	fig|6666666.153583.peg.1879	1	0.000376701487812599	0.000285137899816799	0.000788362993087402	0.00033022533022533	0.000667945352984723	0.000650967580101438	0.12063020246418	-0.00210269632827642	0.127874401929818	0.175457483814385
NODE_37	5217	5579	fig|6666666.153583.peg.1880	2	0.00136804782219344	0.00204439778059447	0.00192236725796624	0.00176059497111135	0.00166483758501497	0.00198226839974833	0.0134785735593096	0.0308828382504563	0.0117909669458565	-0.000562042724469691
NODE_37	5588	6082	fig|6666666.153583.peg.1881	6	0.00442999158437563	0.00482423773115385	0.00353019869264277	0.00502521927109614	0.00415427348516201	0.00532204732955523	0.118408946048492	0.0792213417673527	0.0419275108571774	0.215110660760056
NODE_37	6079	6690	fig|6666666.153583.peg.1882	3	0.00119761377866982	0.000930018082486846	0.00136401783839571	0.00112856346073327	0.00128010401172182	0.00126663813114537	0.0499702402619717	0.0573716343012458	-0.00055604607471138	0.0944391043998665
NODE_37	6683	7468	fig|6666666.153583.peg.1883	18	0.00661578875866317	0.00500266434813017	0.00656554719708933	0.00594802172169684	0.00663686811614228	0.00607485312835206	0.0254956707158551	0.0233346774430697	0.00696113550209954	0.0478608041378571
NODE_37	7595	7762	fig|6666666.153583.peg.1884	1	0.00101225083056478	0.00147007955724663	0.00188410146037265	0.00124584717607973	0.00149806670796028	0.00167906145509051	0.0127840393877453	0.00375807102502013	0.0333032983287487	0.00117383808370941
NODE_37	7752	8372	fig|6666666.153583.peg.1885	18	0.00858824773279033	0.00890561380044335	0.00850532446225355	0.00883237075653581	0.0091027294384528	0.00967370849744467	0.0583010558288665	0.00967350582013915	0.0610743562894859	0.100089781116723
NODE_37	8389	9453	fig|6666666.153583.peg.1886	29	0.00795370791341294	0.0067476921105872	0.00646422806115576	0.00801437917819838	0.00861143148969245	0.00775832425370088	0.131991840054407	0.0828110514166498	0.162860670039214	0.14853261221709
NODE_37	9456	10196	fig|6666666.153583.peg.1887	3	0.00160465862488839	0.00190889017633663	0.00175852824303805	0.00179833784898772	0.0016776174209512	0.00183799288342315	0.00787947264267241	0.0231121468074577	-0.00237003560070903	0.00233062585521582
NODE_37	10215	10364	fig|6666666.153583.peg.1888	4	0.00856130021021488	0.0110385589071252	0.00927112185027128	0.00997939081582697	0.00887707769395624	0.0102569612349057	0.00832772982103869	0.0179831875982177	-0.00440835797950601	0.00995624862653588
NODE_37	10395	11066	fig|6666666.153583.peg.1889	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_37	11069	11431	fig|6666666.153583.peg.1890	1	0.00105708245243129	0.000548223071967984	0.00138431172913932	0.000854208042368719	0.0013371641278618	0.00131331444462758	0.146965882523098	0.0603544776119401	0.0871000310655481	0.264252818884011
NODE_37	11428	12084	fig|6666666.153583.peg.1891	5	0.00287943683132095	0.00301759008769097	0.00369738532468525	0.00293613879099705	0.00395139709206877	0.00398290231533778	0.117384960147588	-0.00421460611700475	0.167785215866158	0.157024842598137
NODE_37	12166	13191	fig|6666666.153583.peg.1892	8	0.00204692496837798	0.00129838686199011	0.00277777200243857	0.00174277149317588	0.00258535901226761	0.00246138199156429	0.098155598725951	0.0402322268102198	0.0669193431312247	0.171977596651272
NODE_37	13199	13447	fig|6666666.153583.peg.1893	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_37	13459	14040	fig|6666666.153583.peg.1894	5	0.00309286463334722	0.00257381700631164	0.0030053138010782	0.0028712817895968	0.0031591278760399	0.00297892621640365	0.0374434304281817	0.0132139485246077	0.034831973615811	0.0635668019120449
NODE_37	14046	14723	fig|6666666.153583.peg.1895	4	0.00140786272108636	0.00147021167761813	0.00144568298033684	0.00148520430394788	0.00151529951336184	0.00170518461070741	0.0811636925857284	0.0310846827422454	0.0584218907678734	0.144991504249712
NODE_37	14951	15790	fig|6666666.153583.peg.1896	4	0.00166353838945582	0.00172568420696819	0.00161401088545829	0.00171577235672458	0.00189547783802719	0.00211371633243063	0.12606764456583	0.0123332553002398	0.135429280902229	0.209994491411709
NODE_37	15797	16216	fig|6666666.153583.peg.1897	1	0.000839234198793601	0.000639922635720955	0.000679728108756498	0.00074436763952893	0.000760555992656701	0.000654761904761905	0.000370699188740997	0.00643394744387693	0.00141322781232334	-0.00773329578278181
NODE_37	16217	16849	fig|6666666.153583.peg.1898	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_37	16948	18363	fig|6666666.153583.peg.1899	6	0.000679163072606394	0.000692803394751901	0.00032452163686107	0.00069996903779588	0.000618965962716935	0.000643239574931659	0.135404094289075	0.0199806039432431	0.189224634370995	0.209217629589212
NODE_37	18421	18552	fig|6666666.153583.peg.1900	4	0.014025439978977	0.00813933475412657	0.00909946341713571	0.0119595907365559	0.0121729487707809	0.00869078822599964	0.0474994368567269	0.0733472732744009	0.0501519462720487	0.00821434586967951
NODE_370	1	1107	fig|6666666.153583.peg.1901	17	0.00249154163148386	0.00237545952993107	0.00185531317575052	0.00254805791088173	0.00260811220514296	0.00235984130293073	0.105600835010477	0.0449586839000137	0.166666449652209	0.103589571801436
NODE_371	1	804	fig|6666666.153583.peg.1902	8	0.00367046480246696	0.0023748340026679	0.00378293035573632	0.00308852504558709	0.00430126736684733	0.00412389272975944	0.146387187117532	0.0213291594037058	0.133581509527696	0.253403912040721
NODE_371	801	1097	fig|6666666.153583.peg.1903	1	0.00130939019827909	0.00119715675271231	0	0.00112233445566779	0.000748222970445193	0.000673400673400673	0.0147058823529412	-0.116666666666667	0.125	0.111111111111111
NODE_372	3	1088	fig|6666666.153583.peg.1904	10	0.00239075807929554	0.00274947861320829	0.000760364209056193	0.00263197099553637	0.00192805000001436	0.00237742101015646	0.149455822952349	0.0235005056626216	0.182821428819723	0.261838183630442
NODE_373	3	1088	fig|6666666.153583.peg.1905	8	0.00067829029736561	0.000802143238295563	0	0.00081051082037213	0.000383981628529462	0.000473750233538847	0.112579032269169	0.0867280865038538	0.116767252689583	0.15341124762761
NODE_374	3	167	fig|6666666.153583.peg.1906	3	0.005848613628934	0.00555695877392012	0.00558437757735387	0.00562565172139092	0.00603912322851615	0.00592418145235047	0.0340558250501244	-0.0137112078486556	0.0534229246803241	0.0596729319580873
NODE_374	661	927	fig|6666666.153583.peg.1907	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_374	1012	1083	fig|6666666.153583.peg.1908	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_375	2	1078	fig|6666666.153583.peg.1909	6	0.000964110327780469	0.000423281112382763	0.000253657369453944	0.000741869456269432	0.000749013194701296	0.000565641042060214	0.202027764047508	0.0649355972007017	0.187085283777908	0.401618313116815
NODE_376	21	911	fig|6666666.153583.peg.1910	3	0.00110095665651221	0.000883681062709196	0.00132509732234745	0.00103024726213132	0.00131086389667625	0.00112804885878875	0.0459549214273285	0.0368148539818994	0.0746354426988891	0.0209739729587901
NODE_376	908	1075	fig|6666666.153583.peg.1911	2	0.00661375661375661	0.0046370654692032	0.00255102040816327	0.00595238095238095	0.00595238095238095	0.0040113606418177	0.132838890205133	0.0549309450313753	0.23015873015873	0.10403395266534
NODE_377	1	1017	fig|6666666.153583.peg.1912	19	0.00331991523291184	0.00151912260917551	0.00339814299771803	0.00458291173359101	0.00367851765997599	0.0049991373947281	0.37882136025466	0.472056399579001	0.0868525243570912	0.508188591487893
NODE_378	3	1070	fig|6666666.153583.peg.1913	27	0.00669641751200852	0.00666909048705111	0.00351020953375731	0.00703499863630852	0.00555823329426246	0.00597731173470777	0.0912642173007907	0.0500703205485684	0.0818461095990952	0.14850517485131
NODE_379	208	474	fig|6666666.153583.peg.1914	2	0.000938309143169347	0	0	0.000510725229826353	0.000510725229826353	0	0.0813953488372092	0.0813953488372092	0.0813953488372092	NA
NODE_379	538	720	fig|6666666.153583.peg.1915	1	0.00277560933298638	0.0026080476900149	0.00257152041144327	0.00262578951103541	0.00284704045552647	0.00295140410858829	0.0556794405902434	-0.0251501501501501	0.060931899641577	0.122524752475248
NODE_379	801	1058	fig|6666666.153583.peg.1916	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_38	242	658	fig|6666666.153583.peg.1917	1	0	0	0	0	0	0	NA	NA	NA	NA
NODE_38	714	1934	fig|6666666.153583.peg.1918	2	0.000314208968564204	0	0	0.000174543093462012	0.000174543093462012	0	0.0999100499138682	0.0999100499138681	0.0999100499138681	NA
NODE_38	1936	4449	fig|6666666.153583.peg.1919	20	0.0014435462635858	0.000837451999836911	0.000296878549908211	0.00117864834265584	0.000960509999212956	0.000612494053990367	0.0631531739945606	0.0323669151890759	0.0940100493903667	0.0740068884301672
NODE_38	4530	4856	fig|6666666.153583.peg.1920	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_38	5010	6272	fig|6666666.153583.peg.1921	4	0.000309165629830713	0.00013196093956189	0	0.00022747983577993	0.00017179820433529	7.19786943064853e-05	0.0639357760395223	0.0304051172707888	0.100207039337474	0.0833333333333333
NODE_38	6295	7455	fig|6666666.153583.peg.1922	16	0.00492272956717634	0.00414903162417257	0.00230763084159882	0.00460000758424254	0.00399392057486805	0.00340564075248417	0.0516832632252124	0.0139406267041275	0.0948292194050419	0.0520634830520916
NODE_38	7489	7884	fig|6666666.153583.peg.1923	5	0.00575498660681989	0.00511202509636857	0.00619621876358164	0.00544454942904297	0.00663046550778892	0.00677116104599896	0.0946051611576294	0.0020283730715781	0.0987657385169837	0.164970100169735
NODE_38	7901	9076	fig|6666666.153583.peg.1924	16	0.00252951093300243	0.00161412348400303	0.00221441463735478	0.0021567201963076	0.0025833746464657	0.00234249876120913	0.102299325661546	0.0393667143054623	0.0818355408017681	0.182808933614624
NODE_38	9106	9939	fig|6666666.153583.peg.1925	2	0.000288462093196333	0.000286782804391315	0.000805748248770603	0.000284559370758971	0.00059481106367735	0.000594482397275457	0.0630047202512594	-0.0107642845381735	0.0802034387170709	0.0811073143889178
NODE_38	9939	10160	fig|6666666.153583.peg.1926	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_38	10165	11016	fig|6666666.153583.peg.1927	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_38	11025	11969	fig|6666666.153583.peg.1928	7	0.00186204633582087	0.00243427164281481	0.00166765840583141	0.00218253068500262	0.00194073559041322	0.00219737572054174	0.0564287000780284	0.015748550946368	0.0906270902929287	0.0666297961017474
NODE_38	11962	12987	fig|6666666.153583.peg.1929	4	0.00117459184851804	0.00097955230744248	0.00118540729581171	0.00108649761699052	0.0012540377269259	0.00115141550704428	0.0436430538953697	0.00867515847513989	0.0590398144898814	0.0598703986488319
NODE_38	13017	13214	fig|6666666.153583.peg.1930	1	0.00235886808030261	0.00251738569495579	0.00244400986833882	0.00260177532904806	0.00266566815551811	0.00246804615736655	0.053678049814019	0.0628987597782832	0.0991230587537398	-0.00512617004467186
NODE_38	13219	13725	fig|6666666.153583.peg.1931	2	0.000809775656610238	0.000459671047906342	0.000406974532848659	0.000651643946402285	0.000625485865909159	0.000430338891877353	0.0181833299476548	0.0259660114045618	0.0273559677561062	-0.00693383413971649
NODE_38	13789	14532	fig|6666666.153583.peg.1932	2	0.000919062862974641	0.000919006924873806	0.00116542203324961	0.000960139236393912	0.0011137997136231	0.00106161402008725	0.0421173395140606	0.0428108142148926	0.0642460800049995	0.0182736292649412
NODE_38	14532	15407	fig|6666666.153583.peg.1933	15	0.0058963101655419	0.00541907643214366	0.00534338247022308	0.0056983889487753	0.00579661074745295	0.00541744492050573	0.0149993424708296	0.00714160621507998	0.0304944453356867	0.00668497231698229
NODE_38	15421	17559	fig|6666666.153583.peg.1934	16	0.00304552969914532	0.00294803381118858	0.00240059953762105	0.00299321937129326	0.00286569243420829	0.00281387724846128	0.0321264594669873	-0.00119015128254762	0.0497708037759134	0.0495972502470654
NODE_38	17574	17699	fig|6666666.153583.peg.1935	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_38	17703	17867	fig|6666666.153583.peg.1936	3	0.00624655920510938	0.00582445704769864	0.00535373718047782	0.00605306275325007	0.00584079844119963	0.00554503366584479	0.000810913026424442	0.00290012305533016	0.00695970744672469	-0.00794647082394628
NODE_38	17888	18016	fig|6666666.153583.peg.1937	4	0.00865287211056265	0.00480395117878018	0.00541895813295848	0.00681329993065209	0.0070793092699308	0.0050086374040109	0.00134727527899114	0.0124592028598026	0.00612971499275416	-0.0205279886653582
NODE_380	2	121	fig|6666666.153583.peg.1938	3	0.00462962962962963	0	0	0.00416666666666667	0.00416666666666667	0	0.444444444444444	0.444444444444444	0.444444444444444	NA
NODE_380	184	360	fig|6666666.153583.peg.1939	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_380	364	585	fig|6666666.153583.peg.1940	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_380	625	810	fig|6666666.153583.peg.1941	1	0.00137643089548975	0.00126195913028962	0	0.0013090125693741	0.000801735521599698	0.000722869793078522	0.0688970306729418	-0.00777872096404275	0.141592920353982	0.127118644067797
NODE_380	901	1056	fig|6666666.153583.peg.1942	1	0	0.00255714434818912	0	0.00172215843857635	0	0.00172215843857635	0.257575757575758	0.257575757575758	NA	0.257575757575757
NODE_381	1	1044	fig|6666666.153583.peg.1943	5	0.00162122782943247	0.00150463977258039	0.00116731282599943	0.00153879680963369	0.00140138368766359	0.00132388103617579	-0.0068289104907695	-0.0156856260824252	0.00507595457993459	-0.00913621600703496
NODE_382	2	139	fig|6666666.153583.peg.1944	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_382	332	1045	fig|6666666.153583.peg.1945	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_383	2	1039	fig|6666666.153583.peg.1946	10	0.00121123791644023	0.000535217298223079	0.0014910545320196	0.0013125174974886	0.00147205342292047	0.00160050557449401	0.26169822796798	0.334692597239649	0.0821350616818566	0.366990074094785
NODE_384	1	225	fig|6666666.153583.peg.1947	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_384	381	575	fig|6666666.153583.peg.1948	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_384	617	1015	fig|6666666.153583.peg.1949	1	0	0	0	0	0	0	NA	NA	NA	NA
NODE_385	1	1029	fig|6666666.153583.peg.1950	11	0.00311201366889416	0.00368840403482087	0.00327777132267853	0.0034268228136012	0.00365350753731271	0.00394040344515159	0.0855246834841822	0.00776636645409645	0.125527328695124	0.116058107441912
NODE_386	326	535	fig|6666666.153583.peg.1951	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_386	574	1011	fig|6666666.153583.peg.1952	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_387	2	139	fig|6666666.153583.peg.1953	3	0.00910973084886128	0.00869565217391305	0.00889328063241107	0.00833333333333333	0.00833333333333333	0.00815217391304348	-0.0757417764717034	-0.0683229813664596	-0.0801806888763406	-0.0787878787878791
NODE_387	296	487	fig|6666666.153583.peg.1954	5	0.00572588369793598	0.00738292981703535	0.00828160834461238	0.00660913082780024	0.00726088917243151	0.00758462104967847	0.00299325400863704	0.00828007066895842	0.0354148293756728	-0.0326513387449852
NODE_387	557	844	fig|6666666.153583.peg.1955	4	0.00291666666666667	0.00343207349547929	0.00291347381864623	0.00314287078326933	0.00284900284900285	0.00317364465915191	-0.0105499423266198	-0.0100224603478218	-0.0231896551724138	0.000274448522972426
NODE_387	875	1009	fig|6666666.153583.peg.1956	3	0.0116668516668517	0.0121896621896622	0.0126278659611993	0.0112822362822363	0.0107551707551708	0.0112922262922263	-0.094652901124926	-0.0572599819627777	-0.129443603504426	-0.0988766744758818
NODE_388	2	1006	fig|6666666.153583.peg.1957	2	0	0	0.000210711150131694	0	0.000117061750073164	0.000117061750073164	0.1	NA	0.1	0.1
NODE_389	1	144	fig|6666666.153583.peg.1958	1	0	0.00220613806294557	0.00139762403913347	0.00135030864197531	0.000771604938271605	0.00182184499314129	0.0862112791597823	0.183098591549296	0.0943396226415093	0.0109580903847056
NODE_389	148	576	fig|6666666.153583.peg.1959	10	0.00715868030998936	0.00797504097225699	0.00844777453704653	0.00759977693922113	0.00838623847551696	0.00845400750441264	0.0351279171340353	0.00433121897671518	0.0695199705685781	0.0286964199681927
NODE_389	576	1001	fig|6666666.153583.peg.1960	2	0.000773267053300193	0	0.000762910798122066	0.000469483568075117	0.000938967136150235	0.000469483568075117	0.181985294117647	0.176470588235294	0.181985294117647	0.1875
NODE_39	168	1544	fig|6666666.153583.peg.1961	7	0.00146605011140758	0.00161856832134342	0.0010655912588643	0.00157440593866789	0.00130622924232378	0.00143855397153053	0.0391229591804774	0.0203865607363902	0.0309352722160369	0.0670633033837609
NODE_39	1537	2817	fig|6666666.153583.peg.1962	4	0.000257346861502275	0.00059279556862624	0.000279998193560042	0.000473428127832606	0.000320739559866788	0.000497523846817137	0.125069264999435	0.102142035771577	0.162334301254433	0.122862383612465
NODE_39	2827	3654	fig|6666666.153583.peg.1963	1	0	0	0	0	0	0	NA	NA	NA	NA
NODE_39	3672	4352	fig|6666666.153583.peg.1964	0	0	0	0	0	0	0	NA	NA	NA	NA
NODE_39	4362	5066	fig|6666666.153583.peg.1965	1	0.000431128094945154	0.000278632962736267	0.000352811964784558	0.000360112984470073	0.000391025505045148	0.00031490660286057	0.00325696345740334	0.0145300387795299	-0.00241550693630255	-0.00259080277273105
NODE_39	5063	6328	fig|6666666.153583.peg.1966	4	0.000966850028581457	0.00105202748070453	0.00109191773244892	0.00100951313988846	0.00111274069571988	0.00115750323109105	0.0515165670896798	7.36842766317913e-05	0.0749112668614712	0.0738923419105245
NODE_39	6367	6999	fig|6666666.153583.peg.1967	2	0.00118815849248674	0.00106839244324317	0.00111891802932095	0.00116718544749299	0.00118858559115662	0.00108515671673115	0.0190235875273864	0.0333365873534609	0.0294865851593149	-0.00783160572098174
NODE_39	7451	9436	fig|6666666.153583.peg.1968	8	0.00165596574464522	0.0015128727077644	0.00149389276793034	0.00160712255823152	0.00162609264583687	0.00153034785950871	0.0211673157028422	0.0141266961318066	0.0314640064820889	0.0176202563971272
NODE_39	9470	10465	fig|6666666.153583.peg.1969	1	0	0.000187857878289771	0	0.00010386373078521	0	0.00010386373078521	0.0956521739130436	0.0956521739130437	NA	0.0956521739130436
NODE_39	10455	11267	fig|6666666.153583.peg.1970	5	0.00188993634013867	0.00183570079507277	0.00191821352778514	0.00188277426088441	0.00191522366218776	0.00189277120531505	0.00824466154435943	0.0105990897014466	0.00582111032041022	0.00835496854648454
NODE_39	11267	12427	fig|6666666.153583.peg.1971	20	0.00513146057104469	0.00730389104478036	0.0046403677246819	0.00649069572283509	0.00492143739929413	0.00637360953954402	0.0399209262538318	0.04206327435163	0.00721806426633231	0.0629910182482896
NODE_39	12431	13879	fig|6666666.153583.peg.1972	4	0.000485641763293829	0.000502785422560965	0.000314869095400948	0.000518929260840139	0.000408991973851519	0.000474646436359977	0.0707783245292263	0.047628202488963	0.0213611636968279	0.138669907402618
NODE_39	13972	15033	fig|6666666.153583.peg.1973	14	0.0048363736740593	0.00509540657806144	0.00484601972246266	0.00510632147477483	0.00484996125329807	0.00513569614131031	0.0208176076523123	0.0275014703653473	0.00180713918716924	0.032124757094015
NODE_39	15089	15535	fig|6666666.153583.peg.1974	13	0	0.00515274218816647	0.00198966926898252	0.00289573118980568	0.00109880958008258	0.00370769133342535	0.0726829104414786	0.110286513073708	0.09462508106592	0.0368114798609093
NODE_39	15545	15910	fig|6666666.153583.peg.1975	2	0.000526067739182493	0	0	0.000289783076668323	0.000289783076668323	0	0.0923076923076923	0.0923076923076923	0.0923076923076923	NA
NODE_39	15894	17516	fig|6666666.153583.peg.1976	22	0.00443794563727342	0.00355313638367926	0.00326715576616376	0.00414176143109612	0.00409923202057647	0.00381167177228041	0.0659130094526935	0.0353039215445787	0.0601774472924796	0.105341100007328
NODE_390	2	178	fig|6666666.153583.peg.1977	7	0.0121030252613763	0.0160088648560493	0.00269034167339252	0.0185038070307003	0.0142734322911184	0.0121990868571303	0.315145668673245	0.240375505678799	0.481786628715296	0.233581711957717
NODE_390	398	1000	fig|6666666.153583.peg.1978	4	0.00166731595076194	0	0.00244213816423697	0.00102943333220519	0.00208930680261695	0.00158693064554123	0.126701737795269	0.190177790731565	0.0165508220593467	0.230546662168698
NODE_391	3	92	fig|6666666.153583.peg.1979	0	0	0	0	0	0	0	NA	NA	NA	NA
